step,datetime,GPP,H,LE,SW_rad,T_air_C,J_GPP_Vcmax25,J_GPP_T_air,J_GPP_SW_rad,J_GPP_q,J_GPP_dpai,J_H_Vcmax25,J_H_T_air,J_H_SW_rad,J_H_q,J_H_dpai,J_LE_Vcmax25,J_LE_T_air,J_LE_SW_rad,J_LE_q,J_LE_dpai
1357,2007-05-29 06:00,-6.804290649637071e-17,-46.081224253294494,0.3940132418955482,0.0,15.317712402343773,-5.829965407942791e-17,2.2896139020377506e-20,0.0,0.0,-1.017709565148905e-16,0.0,-1786.0860091159518,0.0,1.8567063739831575,27.131925881633677,0.0,89.05097399920032,0.0,-1.9614502749089286,0.7727479316926464
1363,2007-05-29 09:00,8.269699009366357e-17,-36.40477850417095,-0.08545968883644345,0.0,13.091760253906273,5.664011438040794e-18,-1.540921156771257e-20,0.0,0.0,7.139260639697414e-17,0.0,-1768.6478880822694,0.0,1.65466515411909,38.161683976353615,0.0,88.16937101751026,0.0,-1.7481738460350518,0.3564969136295028
1369,2007-05-29 12:00,1.4589572689932304e-16,-30.731560751486747,-0.630198628578357,0.0,11.018884277343773,6.572575165385438e-17,-2.0286319114175484e-20,0.0,0.0,1.2362923673233684e-16,0.0,-1712.432973002958,0.0,1.5778544889320418,44.866160972755,0.0,85.3049121740798,0.0,-1.677678433654955,-0.04059444590080999
1375,2007-05-29 15:00,28.41361539877118,50.34530647498649,132.33560880858732,288.618092187247,14.922845458984398,11.373566394820573,-0.15526248280634047,11.154007815635943,0.0,6.909573168802938,-13.073512180259597,-3291.6749838977858,113.28795590079156,55.92529947456545,23.244372052344545,14.785017605015483,2571.65297290002,131.1224552363259,-64.02194925794684,55.89496915586322
1381,2007-05-29 18:00,34.08603518677055,146.26035546802913,346.7924867147616,738.8095387991748,22.068200683593773,15.76480389878622,-0.13456105167391158,11.076733584500884,0.0,9.485858077091905,-63.34302798671391,-5585.296737875114,280.528635458224,108.97033275307116,59.076418206853766,68.8271464798572,4606.283057585301,271.67310346539784,-119.63469147707646,118.65513745805849
1387,2007-05-29 21:00,34.77698396055773,108.14814431276413,438.9917163957991,831.6779351145581,25.781121826171898,16.654982238484678,-23.759168948365044,11.248506134322435,-0.12528508663752919,9.66370757623211,-113.80911750302967,-8569.260902582457,334.03349308474196,151.36284377275507,59.169077897950544,119.74272266225798,6513.264024726735,278.2576283174301,-164.97524174541178,131.56630558178887
1393,2007-05-30 00:00,31.75585204279882,-47.98854167674466,332.054485975321,435.6948363060976,26.685998535156273,14.87555704124025,-38.474276039054395,10.681064137870692,-0.2156494566192443,8.008574478729075,-68.0338423445201,-772.1953720003843,154.21527746014323,128.65271007548657,22.802319254123375,73.06592192466107,-90.53882852727688,199.01944978722597,-137.52523150358704,77.65714420082958
1399,2007-05-30 03:00,1.6489444404052878,-51.85412491609131,1.3389412776100165,2.8797506218129594,18.195275878906273,0.279815882191113,1.343188590240353e-05,1.3847725087288212,0.0,0.3782037240348536,0.0,-1806.6818494822953,7.018337211407193,1.826023914083576,14.55307745174583,0.0,89.90312979034564,0.017167240688092833,-1.9287871903790144,1.6161735614681185
1405,2007-05-30 06:00,5.570863028897619e-17,-44.79969337998864,0.1186304235773732,0.0,13.602777099609398,-3.110746458336285e-17,-2.368059734047592e-20,0.0,0.0,1.1041590175671531e-16,0.0,-1784.4362540046154,0.0,1.5910170606144942,34.7990430294814,0.0,88.68593172656583,0.0,-1.6779563658461705,0.5212290243178302
1411,2007-05-30 09:00,-3.2853608849325603e-17,-34.31147698840771,-0.6049304187176665,0.0,11.509423828125023,-6.28421096615056e-17,6.152257789710543e-21,0.0,0.0,-3.2361117399508e-17,0.0,-1762.4294502248483,0.0,1.6621207467882897,45.366160411940996,0.0,87.56899451978896,0.0,-1.754571211079164,-0.11607640244762633
1417,2007-05-30 12:00,2.024778090549639e-17,-43.82884135346239,-0.3123562873686673,0.0,11.702386474609398,7.485708902700492e-17,5.888595267148744e-20,0.0,0.0,6.250802633080019e-17,0.0,-1599.8280960097443,0.0,1.508130392434318,31.032613462374577,0.0,79.48104598376119,0.0,-1.633943305804147,0.4812678511927696
1423,2007-05-30 15:00,28.917007273500364,99.05396754846267,92.43951853312933,283.8139593678273,14.261315917968773,11.85521528618994,-0.0803557567412017,11.777976009753278,0.0,7.027756105755668,-14.595180895560292,-5491.684246516909,141.09264256488493,92.68205827049279,45.901547331100495,15.699504355503677,4389.309716411903,104.69026623654764,-100.36013141551695,50.80085442228677
1429,2007-05-30 18:00,33.8214763675704,171.4197197500112,314.94713963561253,731.5314774682984,19.727166748046898,15.410398874212497,-0.16395151900924654,10.990127420190918,0.0,9.413885661000979,-50.37164148156642,-4703.5865265432985,272.11076129302717,91.02132192831544,59.59022283244994,55.58310935343825,3849.5382911378556,271.2214522078261,-101.60757479347737,116.44940993909363
1435,2007-05-30 21:00,34.78148810215629,182.17318237844222,369.21459090377164,826.0565271452051,23.111535644531273,16.653440566606722,-0.06630571642441507,11.254593985276273,0.0,9.737407082719088,-101.8304312854484,-8656.626512938863,361.0215367682312,177.44067082826814,85.44926698817622,106.39394972033952,7290.077596592396,249.54474860718418,-186.44291964820073,118.89821603357628
1441,2007-05-31 00:00,31.886292532045157,-21.702206145987653,311.71399705271176,430.03722844481456,23.971948242187523,15.046182692861095,-4.9849054959300885,10.788273547162238,-0.024431769184433877,8.012646291612917,-85.45845886949249,-8814.956178387822,181.87195735512833,167.9264092504239,30.563100277101896,88.58556642789449,7181.73848857964,173.147342141844,-175.33837614520786,80.96717349691704
1447,2007-05-31 03:00,2.1943216560674603,-40.00078096182705,1.3118547470455884,4.305375838153763,17.462335205078148,0.3892967087393664,9.64279809446469e-06,1.728265269258464,0.0,0.5347318815543294,2.228415668315681,-1825.6863285272004,7.262640685477394,2.4073708561508913,20.785482081776664,-2.3094579025858124,113.61282400524962,2.956537582627263,-2.530502629167111,1.2516201744217486
1453,2007-05-31 06:00,1.215639018410585e-16,-33.53474974711189,-0.22454395533120533,0.0,13.236535644531273,4.039166905907753e-17,1.2191689997534249e-20,0.0,0.0,1.1763652747789398e-16,0.0,-1788.637321848877,0.0,1.8244114151842805,39.50990824644301,0.0,88.81882353414133,0.0,-1.9212254193559593,0.18746410873845554
1459,2007-05-31 09:00,1.7151841677203725e-16,-29.60206544771475,-0.8141390553937349,0.0,11.029718017578148,-4.20303382920464e-18,-1.9903693347507117e-20,0.0,0.0,1.7106603242687258e-16,0.0,-1732.1990173175077,0.0,1.7401730380292066,46.57233721486163,0.0,86.0277858602079,0.0,-1.8443920252084993,-0.2515239591169616
1465,2007-05-31 12:00,-3.284106424924116e-17,-41.86361061680279,-0.5179470950507552,0.0,10.695214843750023,7.158847307466933e-17,2.1187752249855394e-20,0.0,0.0,-8.477628256158925e-17,0.0,-1478.5756189253664,0.0,1.5120208105841995,27.934433346417862,0.0,73.52199525101938,0.0,-1.667011062756521,0.495376328504298
1471,2007-05-31 15:00,28.500560250821614,145.20315745479382,42.415731781912854,260.46852274351943,13.132684326171898,11.210207015472598,-0.054101612343082334,12.50993946259233,0.0,6.9129534824768495,-7.997329869494975,-6511.018326390395,157.37272826620233,116.69661210915476,66.30105896589993,8.45834421716158,5232.385131890463,73.97734409391136,-123.85027564030518,38.98846766468312
1477,2007-05-31 18:00,33.75609798565824,179.34270476954674,308.42600188359484,730.279794390079,19.296685791015648,15.326699173828938,-0.17071809289374623,10.968571297854695,0.0,9.396410168745724,-47.94873551037594,-4535.135826023103,270.33783364540676,90.60033703456308,59.697906765238535,53.093281036329046,3706.326965044432,271.25308824503145,-101.51295128461088,116.20383275412746
1483,2007-05-31 21:00,34.78696816084748,194.44696357464602,361.5038954500151,828.9686547848805,22.941125488281273,16.668651018217414,3.6309563220336822,11.253560049875922,0.019938757603199585,9.79901492448304,-100.96020861380536,-8538.840193647566,365.90744306163606,184.6500360100168,92.38348688038207,105.39503923675197,7265.877995587126,246.279803339133,-193.21649819434916,115.59453202996562
